factor,atr_period,order_size,dema_length,0_cumulative_return,0_max_drawdown,0_sharpe_ratio,0_annual volatility,0_annualized_return,0_calmar,0_number_of_transactions,1_cumulative_return,1_max_drawdown,1_sharpe_ratio,1_annual volatility,1_annualized_return,1_calmar,1_number_of_transactions,2_cumulative_return,2_max_drawdown,2_sharpe_ratio,2_annual volatility,2_annualized_return,2_calmar,2_number_of_transactions,3_cumulative_return,3_max_drawdown,3_sharpe_ratio,3_annual volatility,3_annualized_return,3_calmar,3_number_of_transactions,4_cumulative_return,4_max_drawdown,4_sharpe_ratio,4_annual volatility,4_annualized_return,4_calmar,4_number_of_transactions
2.5,14,70,100,1.1449,0.4831,0.53,0.1454,1.24,0.373,47,1.4497,0.5887,1.0453,0.1848,1.8043,0.7672,39,0.7822,0.5954,-0.4299,0.1744,0.6768,-0.2944,53,1.0984,0.3428,0.41,0.143,1.1608,0.3999,48,1.1708,0.275,0.6934,0.1098,1.2846,0.6476,47
2.5,14,70,120,1.244,0.4212,0.7801,0.1434,1.4147,0.621,47,1.3001,0.6541,0.8087,0.1777,1.5176,0.5138,42,0.7828,0.6167,-0.4364,0.1727,0.6776,-0.2857,58,1.12,0.3181,0.4703,0.141,1.1974,0.4874,49,1.1031,0.2661,0.4621,0.1095,1.1687,0.4448,48
2.5,14,70,144,1.3126,0.4265,0.9437,0.1426,1.5408,0.7377,44,1.5555,0.7186,1.2513,0.1754,2.0181,0.7141,41,0.7441,0.6017,-0.5791,0.1696,0.6252,-0.3818,58,1.0562,0.3252,0.2918,0.1387,1.0908,0.291,50,1.1053,0.2756,0.4751,0.1069,1.1724,0.4313,48
2.5,14,70,169,1.2515,0.4458,0.8081,0.1404,1.4285,0.5953,46,1.4831,0.7064,1.1367,0.1749,1.8707,0.6583,42,0.8304,0.5365,-0.328,0.1636,0.7443,-0.2339,56,1.1052,0.2414,0.4352,0.1342,1.1722,0.5658,52,1.0314,0.2858,0.1982,0.1069,1.0503,0.1734,51
2.5,14,70,252,1.3811,0.3833,1.155,0.1326,1.6706,0.934,43,1.2243,0.7943,0.6667,0.1759,1.3793,0.3453,45,0.9181,0.4451,-0.0724,0.1612,0.873,-0.0613,54,1.0969,0.2678,0.4129,0.1319,1.1583,0.4756,53,1.2396,0.2499,0.9605,0.1029,1.4065,0.9248,48
2.5,14,70,576,1.3183,0.3735,1.0463,0.1252,1.5514,0.82,42,1.3811,0.7396,0.9904,0.1665,1.6706,0.5214,40,1.1696,0.2912,0.5889,0.1477,1.2827,0.6987,51,1.0878,0.3658,0.3943,0.1209,1.1431,0.3047,46,1.044,0.2788,0.2483,0.095,1.0708,0.1979,46
2.5,14,70,676,1.2486,0.3692,0.8601,0.1253,1.4231,0.6826,43,1.7887,0.6122,1.7383,0.1563,2.5197,1.0377,37,1.0942,0.367,0.3973,0.145,1.1538,0.367,51,1.1448,0.3188,0.58,0.1188,1.2397,0.5054,45,1.0861,0.2245,0.429,0.0938,1.1402,0.4191,44
2.5,14,75,30,1.205,0.4383,0.651,0.1598,1.3449,0.5549,37,1.4698,0.7725,1.0294,0.1999,1.8442,0.6229,34,0.7735,0.6715,-0.3743,0.1924,0.6649,-0.2508,46,1.0418,0.4055,0.2615,0.1584,1.0672,0.2388,42,1.0505,0.357,0.2711,0.1207,1.0815,0.2145,42
2.5,14,75,60,1.1997,0.4274,0.6419,0.1582,1.3356,0.5558,41,1.4536,0.7848,1.0067,0.1995,1.812,0.5985,35,0.8201,0.6254,-0.2513,0.1905,0.7297,-0.179,48,1.0435,0.436,0.2654,0.1574,1.0701,0.224,44,1.1481,0.3211,0.5884,0.1196,1.2452,0.5127,42
2.5,14,75,100,1.1513,0.5282,0.5339,0.1551,1.251,0.3667,47,1.4741,0.6412,1.044,0.197,1.8529,0.7502,39,0.7642,0.6352,-0.4285,0.1864,0.6522,-0.294,53,1.1014,0.3696,0.4135,0.1529,1.1659,0.3999,48,1.1799,0.2946,0.6945,0.1172,1.3005,0.6466,47
2.5,14,75,120,1.2586,0.4619,0.7853,0.153,1.4413,0.6083,47,1.3115,0.7105,0.8047,0.1894,1.5387,0.5018,42,0.7649,0.6569,-0.4351,0.1846,0.6531,-0.2859,58,1.1247,0.344,0.4738,0.1507,1.2054,0.4855,50,1.1068,0.2843,0.4619,0.1169,1.1749,0.4443,48
2.5,14,75,144,1.3332,0.4673,0.9495,0.1522,1.5793,0.723,44,1.5902,0.7927,1.2505,0.1869,2.0901,0.6896,41,0.7244,0.6419,-0.5785,0.1813,0.5991,-0.3822,58,1.0562,0.3506,0.2944,0.1483,1.0907,0.2911,50,1.1093,0.2948,0.4747,0.1142,1.179,0.43,48
2.5,14,75,169,1.2666,0.4855,0.8126,0.1499,1.4559,0.5865,46,1.5117,0.7787,1.1362,0.1865,1.9285,0.6364,42,0.8154,0.5739,-0.3262,0.1749,0.723,-0.2324,56,1.109,0.2603,0.4382,0.1435,1.1787,0.5648,52,1.0298,0.3062,0.1965,0.1142,1.0478,0.1714,51
2.5,14,75,252,1.408,0.419,1.1608,0.1414,1.7226,0.9163,43,1.2297,0.871,0.6617,0.1877,1.3891,0.3334,45,0.9085,0.4766,-0.0688,0.1723,0.8586,-0.0582,54,1.1001,0.2892,0.4157,0.141,1.1637,0.4739,53,1.255,0.2696,0.9635,0.1098,1.4344,0.9183,48
2.5,14,75,576,1.34,0.4068,1.0521,0.1335,1.5922,0.8075,42,1.3997,0.8138,0.9858,0.1775,1.7063,0.5028,40,1.1786,0.314,0.5947,0.1578,1.2983,0.699,51,1.0907,0.3947,0.3967,0.1292,1.148,0.3036,46,1.0447,0.2981,0.2499,0.1014,1.0719,0.1988,46
2.5,14,75,676,1.2641,0.4004,0.8646,0.1337,1.4513,0.6748,43,1.8475,0.6792,1.7378,0.1665,2.6525,0.996,37,1.0975,0.396,0.4024,0.1549,1.1593,0.3681,51,1.1521,0.3446,0.5829,0.1269,1.2524,0.5019,45,1.0902,0.2402,0.4321,0.1001,1.147,0.4215,44
2.5,14,80,30,1.2146,0.476,0.6552,0.1698,1.362,0.5466,37,1.4917,0.8378,1.0272,0.2123,1.8882,0.6085,34,0.7556,0.7149,-0.3726,0.2048,0.6406,-0.2496,46,1.04,0.4328,0.2643,0.1686,1.0643,0.2408,42,1.0498,0.3809,0.2699,0.1283,1.0802,0.2127,42
2.5,14,80,60,1.209,0.4639,0.6461,0.1682,1.3521,0.5476,41,1.4741,0.851,1.0042,0.2119,1.8529,0.5846,35,0.8044,0.6671,-0.2493,0.2027,0.7076,-0.1772,48,1.0418,0.4667,0.268,0.1675,1.0672,0.225,45,1.1542,0.343,0.5886,0.1271,1.2558,0.5103,42
2.5,14,80,100,1.1571,0.5747,0.5373,0.1649,1.261,0.3604,47,1.4973,0.6951,1.0425,0.2092,1.8994,0.7339,39,0.746,0.6745,-0.4274,0.1984,0.6277,-0.2939,53,1.1039,0.3967,0.4167,0.1627,1.1701,0.3997,49,1.1886,0.3141,0.6952,0.1246,1.3157,0.6452,47
2.5,14,80,120,1.2728,0.5042,0.7901,0.1626,1.4672,0.5958,47,1.3214,0.7679,0.8005,0.2011,1.5573,0.4902,42,0.7468,0.6964,-0.434,0.1964,0.6288,-0.2863,58,1.1289,0.3702,0.477,0.1604,1.2126,0.4833,49,1.1101,0.3024,0.4614,0.1243,1.1804,0.4435,48
2.5,14,80,144,1.3534,0.5095,0.9549,0.1617,1.6176,0.7085,46,1.6239,0.8701,1.2494,0.1984,2.1609,0.6661,41,0.7048,0.6816,-0.5783,0.193,0.5735,-0.3829,58,1.0556,0.3763,0.2967,0.1578,1.0897,0.291,50,1.1127,0.3143,0.4739,0.1214,1.1849,0.428,48
2.5,14,80,169,1.2813,0.5264,0.8166,0.1593,1.4828,0.5778,46,1.5393,0.854,1.1354,0.198,1.9847,0.6155,42,0.8001,0.6112,-0.3247,0.1861,0.7016,-0.2312,56,1.1123,0.2794,0.441,0.1527,1.1842,0.5633,52,1.0279,0.3266,0.1944,0.1214,1.0446,0.169,51
2.5,14,80,252,1.4348,0.4557,1.1661,0.1502,1.7749,0.899,43,1.2338,0.9504,0.6565,0.1994,1.3964,0.322,45,0.8985,0.5079,-0.0655,0.1833,0.8436,-0.0553,54,1.1029,0.3109,0.4182,0.15,1.1684,0.4719,53,1.2701,0.2894,0.9661,0.1167,1.4619,0.9114,48
2.5,14,80,576,1.3615,0.441,1.0574,0.1418,1.6331,0.795,42,1.4169,0.891,0.981,0.1884,1.7398,0.4851,40,1.187,0.337,0.6,0.1679,1.3133,0.6989,51,1.0932,0.4238,0.3987,0.1374,1.1522,0.3022,46,1.0451,0.3174,0.2511,0.1077,1.0725,0.1994,46
2.5,14,80,676,1.2792,0.4323,0.8686,0.142,1.479,0.667,43,1.9062,0.7497,1.737,0.1766,2.7877,0.9565,37,1.1003,0.4253,0.4072,0.1648,1.164,0.3689,51,1.1591,0.3708,0.5854,0.1349,1.2644,0.4982,45,1.094,0.2558,0.4349,0.1065,1.1534,0.4234,44
2.5,14,85,30,1.2237,0.5147,0.6591,0.1798,1.3783,0.5383,37,1.5123,0.9047,1.0248,0.2245,1.9297,0.5948,34,0.7376,0.7581,-0.3712,0.2171,0.6165,-0.2486,46,1.0376,0.46,0.2669,0.1788,1.0604,0.2426,42,1.0485,0.4048,0.2683,0.1359,1.0782,0.2107,42
2.5,14,85,60,1.2178,0.5015,0.6499,0.178,1.3677,0.5394,41,1.4932,0.9188,1.0015,0.2241,1.8912,0.5712,35,0.7884,0.7086,-0.2476,0.2149,0.6853,-0.1756,48,1.0395,0.4974,0.2704,0.1776,1.0635,0.2258,44,1.1599,0.365,0.5884,0.1346,1.2656,0.5077,42
2.5,14,85,100,1.1624,0.6228,0.5404,0.1745,1.2701,0.3541,47,1.5192,0.7501,1.0408,0.2213,1.9437,0.7182,39,0.7278,0.7133,-0.4265,0.2103,0.6035,-0.294,53,1.1058,0.424,0.4196,0.1725,1.1734,0.3992,48,1.1968,0.3336,0.6955,0.132,1.3302,0.6437,47
2.5,14,85,120,1.2865,0.548,0.7945,0.1721,1.4924,0.5835,48,1.33,0.8264,0.7962,0.2126,1.5733,0.4791,42,0.7286,0.7354,-0.4332,0.2083,0.6046,-0.2869,58,1.1326,0.3969,0.4799,0.1701,1.2188,0.4809,49,1.1129,0.3203,0.4605,0.1316,1.1851,0.4425,48
2.5,14,85,144,1.3733,0.5533,0.9599,0.1711,1.6556,0.6943,44,1.6566,0.9509,1.2481,0.2098,2.2305,0.6438,41,0.6852,0.7208,-0.5782,0.2046,0.5484,-0.3838,58,1.0544,0.4021,0.2986,0.1673,1.0879,0.2906,50,1.1157,0.334,0.4727,0.1285,1.1899,0.4255,48
2.5,14,85,169,1.2954,0.5683,0.8203,0.1686,1.5089,0.5691,46,1.5658,0.9326,1.1343,0.2094,2.0393,0.5955,42,0.7846,0.6483,-0.3235,0.1972,0.6801,-0.2301,56,1.115,0.2987,0.4434,0.1618,1.1889,0.5617,52,1.0254,0.3469,0.192,0.1285,1.0407,0.1664,51
2.5,14,85,252,1.4614,0.4936,1.1711,0.159,1.8275,0.882,43,1.2364,1.0325,0.651,0.211,1.4011,0.3111,45,0.8882,0.5391,-0.0625,0.1943,0.8282,-0.0526,54,1.1051,0.3328,0.4204,0.159,1.1721,0.4697,53,1.285,0.3095,0.9683,0.1236,1.4892,0.9044,48
2.5,14,85,576,1.3829,0.4761,1.0623,0.15,1.6739,0.7826,42,1.4328,0.9712,0.9759,0.1993,1.7709,0.4682,40,1.1951,0.3603,0.605,0.1779,1.3274,0.6986,51,1.0953,0.4533,0.4003,0.1455,1.1556,0.3006,46,1.0452,0.3366,0.2519,0.1141,1.0727,0.1997,46
2.5,14,85,676,1.294,0.4648,0.8723,0.1502,1.5063,0.6591,43,1.9648,0.8239,1.7359,0.1865,2.9252,0.9191,37,1.1026,0.4548,0.4116,0.1746,1.1679,0.3695,51,1.1656,0.3973,0.5876,0.143,1.2758,0.4944,45,1.0976,0.2714,0.4372,0.1128,1.1593,0.4249,44
2.5,14,90,30,1.2322,0.5544,0.6626,0.1897,1.3935,0.5301,37,1.5314,0.973,1.0222,0.2367,1.9686,0.5815,34,0.7194,0.8009,-0.3699,0.2294,0.5925,-0.2478,47,1.0347,0.4871,0.2693,0.1889,1.0557,0.2442,42,1.0468,0.4287,0.2665,0.1434,1.0753,0.2086,42
2.5,14,90,60,1.226,0.5401,0.6534,0.1878,1.3824,0.5313,42,1.5109,0.988,0.9986,0.2363,1.9268,0.5585,35,0.7721,0.75,-0.2461,0.2271,0.663,-0.1742,49,1.0367,0.5282,0.2725,0.1876,1.0589,0.2264,44,1.1651,0.387,0.588,0.1421,1.2746,0.505,42
2.5,14,90,100,1.1671,0.6724,0.5433,0.1841,1.2783,0.3479,48,1.5398,0.8063,1.039,0.2334,1.9857,0.7031,39,0.7094,0.7517,-0.4258,0.2222,0.5795,-0.2944,53,1.1072,0.4515,0.4223,0.1823,1.1758,0.3986,49,1.2046,0.353,0.6956,0.1393,1.3439,0.642,47
2.5,14,90,120,1.2998,0.5934,0.7986,0.1816,1.517,0.5714,47,1.3371,0.8858,0.7916,0.2241,1.5867,0.4684,42,0.7104,0.7737,-0.4326,0.22,0.5807,-0.2877,58,1.1357,0.4239,0.4826,0.1797,1.2241,0.4784,49,1.1152,0.3381,0.4593,0.1389,1.1891,0.4413,48
2.5,14,90,144,1.3928,0.5985,0.9647,0.1805,1.6931,0.6803,44,1.6882,1.035,1.2465,0.2211,2.2985,0.6226,41,0.6656,0.7595,-0.5784,0.2161,0.5237,-0.3849,58,1.0528,0.4282,0.3004,0.1768,1.0852,0.29,50,1.1182,0.3536,0.4713,0.1356,1.1942,0.4228,49
2.5,14,90,169,1.3091,0.6113,0.8237,0.1779,1.5343,0.5605,46,1.5912,1.0143,1.1331,0.2207,2.0922,0.5765,42,0.769,0.6852,-0.3224,0.2084,0.6587,-0.2293,56,1.1173,0.3182,0.4455,0.171,1.1928,0.5598,52,1.0226,0.3673,0.1894,0.1357,1.0361,0.1636,51
2.5,14,90,252,1.4878,0.5326,1.1757,0.1676,1.8802,0.8654,43,1.2377,1.1172,0.6455,0.2225,1.4034,0.3006,45,0.8775,0.5701,-0.0597,0.2053,0.8124,-0.0502,54,1.1069,0.355,0.4223,0.168,1.1751,0.4673,53,1.2996,0.3298,0.9702,0.1304,1.5161,0.8972,48
2.5,14,90,576,1.4039,0.5121,1.0668,0.1581,1.7146,0.7703,42,1.4473,1.0544,0.9708,0.21,1.7996,0.4522,40,1.2026,0.3837,0.6098,0.1879,1.3407,0.698,51,1.0969,0.483,0.4017,0.1537,1.1583,0.2989,46,1.045,0.3557,0.2523,0.1204,1.0723,0.1997,46
2.5,14,90,676,1.3084,0.4979,0.8756,0.1584,1.533,0.6512,43,2.0232,0.9018,1.7344,0.1965,3.0647,0.8835,37,1.1044,0.4847,0.4158,0.1844,1.171,0.3698,51,1.1717,0.4242,0.5895,0.1509,1.2864,0.4904,45,1.1009,0.2869,0.4392,0.119,1.1649,0.4263,44
2.5,14,100,30,0.4346,0.9971,-0.9161,0.2894,0.266,-0.6217,1,-2.8391,4.3422,-1.3182,21.9319,-5.2509,-15.5695,1,0.9606,0.6905,0.1248,0.203,0.9381,0.0858,1,1.6194,0.2485,1.7557,0.1247,2.1513,2.0596,1,0.8298,0.4552,-0.2673,0.1789,0.7435,-0.2457,1
2.5,14,100,60,0.583,0.8497,-0.6265,0.2564,0.4242,-0.4421,4,-2.8391,4.3422,-1.3182,21.9319,-5.2509,-15.5695,1,0.0669,1.6476,-0.5124,6.2707,0.0136,-4.5607,5,1.8216,0.243,2.02,0.1348,2.5938,2.6197,3,0.7322,0.5312,-0.4567,0.2007,0.6096,-0.4036,3
2.5,14,100,100,0.5869,0.6267,-1.0653,0.1828,0.4287,-0.7264,12,0.1146,1.107,-0.7227,0.6431,0.032,-0.9818,12,0.3679,1.2458,-0.9903,0.3173,0.2041,-0.5898,13,1.506,0.3499,1.2893,0.1528,1.917,1.3169,7,0.6574,0.5479,-0.6947,0.199,0.5137,-0.5903,8
2.5,14,100,120,0.577,0.6162,-1.0972,0.1837,0.4173,-0.7648,12,0.1385,1.0614,-1.2666,0.4699,0.0432,-1.3111,14,0.3565,1.2553,-1.0368,0.3165,0.1942,-0.6113,15,1.6039,0.3527,1.44,0.1564,2.1187,1.4934,9,0.735,0.4397,-0.4714,0.1957,0.6132,-0.4908,6
2.5,14,100,144,0.5894,0.5995,-1.0154,0.1878,0.4316,-0.7438,10,0.1821,1.0478,-1.1754,0.4366,0.0667,-1.1454,16,0.4138,1.2644,-0.804,0.3232,0.246,-0.4805,15,1.7955,0.3914,1.7026,0.1618,2.5348,1.6456,11,0.8623,0.4797,-0.2273,0.1641,0.7903,-0.1818,4
2.5,14,100,169,0.2186,0.7886,-1.1212,0.4132,0.0893,-1.3737,15,0.1821,1.0478,-1.1754,0.4366,0.0667,-1.1454,16,0.8644,0.9347,0.1065,0.2934,0.7932,0.0782,17,1.6875,0.417,1.5306,0.1629,2.297,1.3983,15,0.7262,0.6098,-0.5214,0.1907,0.6017,-0.3816,6
2.5,14,100,252,0.3053,0.727,-0.9426,0.3748,0.1518,-1.1362,11,0.0872,1.0874,-0.783,0.6707,0.0207,-1.1293,18,0.8309,0.8741,-0.0034,0.2693,0.745,-0.0024,17,1.6367,0.4502,1.2845,0.194,2.188,1.2941,19,0.7836,0.6579,-0.4479,0.1695,0.6789,-0.2699,6
2.5,14,100,576,0.8428,0.8137,-0.0037,0.2603,0.762,-0.0028,10,-1.2682,2.6215,-2.344,16.5441,-1.4588,-34.592,7,1.0446,0.4839,0.2726,0.1656,1.0718,0.2182,27,1.7655,0.3735,1.596,0.1701,2.468,1.6994,26,0.6095,0.7018,-0.656,0.2339,0.4555,-0.5114,3
2.5,14,100,676,0.7978,0.8666,-0.0581,0.2743,0.6984,-0.043,10,0.1327,1.1239,-0.7406,4.3811,0.0404,-6.7511,7,1.0121,0.4822,0.1995,0.173,1.0193,0.1674,25,1.6529,0.3414,1.4466,0.1674,2.2226,1.6592,30,0.5934,0.5439,-1.2576,0.1584,0.4366,-0.8566,3
2.5,16,50,30,1.1405,0.2661,0.5948,0.1085,1.2324,0.5673,37,1.3423,0.4649,1.0411,0.1366,1.5965,0.7156,34,0.704,0.5574,-1.0094,0.1334,0.5725,-0.5649,48,0.9873,0.3189,0.0238,0.107,0.98,0.0187,44,1.0554,0.2373,0.3114,0.0819,1.0894,0.2514,42
2.5,16,50,60,1.1316,0.2586,0.5666,0.1076,1.2171,0.551,41,1.3327,0.4729,1.0198,0.1364,1.5784,0.6879,35,0.7316,0.5289,-0.8968,0.1322,0.6086,-0.5242,51,0.9903,0.3338,0.0352,0.1067,0.9846,0.0263,46,1.1192,0.2122,0.6216,0.0812,1.1959,0.5566,42
2.5,16,50,100,1.1045,0.3197,0.4745,0.1055,1.1711,0.3661,47,1.3411,0.3859,1.049,0.1347,1.5944,0.8561,39,0.7672,0.4749,-0.8012,0.1253,0.6563,-0.4942,55,1.0515,0.2609,0.2766,0.1032,1.0831,0.2559,51,1.1393,0.1966,0.7257,0.0796,1.2301,0.6876,47
2.5,16,50,120,1.1723,0.2734,0.7225,0.1041,1.2875,0.6433,47,1.2416,0.4346,0.8232,0.1297,1.4104,0.5746,42,0.7674,0.4911,-0.8111,0.124,0.6566,-0.4791,60,1.0661,0.2497,0.3351,0.1018,1.1071,0.3194,52,1.0921,0.192,0.4996,0.0794,1.1502,0.4831,49
2.5,16,50,144,1.2233,0.2779,0.9013,0.1035,1.3776,0.7849,44,1.4089,0.4558,1.2517,0.1281,1.7243,0.8229,40,0.7424,0.4772,-0.9466,0.1219,0.6229,-0.5655,60,1.0226,0.2563,0.1587,0.1001,1.0362,0.1449,52,1.0936,0.1978,0.5145,0.0776,1.1527,0.472,48
2.5,16,50,169,1.1777,0.2988,0.7526,0.1018,1.2969,0.5998,46,1.3598,0.4498,1.1362,0.1277,1.6297,0.7543,42,0.8015,0.4407,-0.7128,0.1176,0.7035,-0.4449,58,1.0554,0.1984,0.2957,0.097,1.0895,0.3379,55,1.041,0.2041,0.2427,0.0775,1.0659,0.2157,51
2.5,16,50,252,1.267,0.2519,1.1069,0.0963,1.4565,0.9894,43,1.1896,0.5166,0.6873,0.1281,1.3178,0.3985,45,0.8567,0.3794,-0.4819,0.1159,0.7821,-0.3442,56,1.0279,0.2292,0.1782,0.0948,1.0448,0.1723,56,1.1805,0.1738,0.965,0.0747,1.3016,0.9703,48
2.5,16,50,576,1.2252,0.2507,1.0009,0.091,1.381,0.8498,42,1.2917,0.4739,0.9973,0.1216,1.502,0.5985,40,1.0163,0.2779,0.1382,0.1063,1.026,0.1237,53,1.0413,0.2801,0.2388,0.0865,1.0664,0.1724,48,1.0426,0.1998,0.2613,0.069,1.0685,0.211,46
2.5,16,50,676,1.1789,0.2519,0.8194,0.0911,1.299,0.6929,43,1.556,0.3797,1.7367,0.1146,2.0191,1.2253,37,0.9688,0.318,-0.0601,0.1043,0.9508,-0.0461,53,1.0797,0.2467,0.4219,0.085,1.1297,0.3399,47,1.0717,0.1605,0.4359,0.068,1.1163,0.432,44
2.5,16,60,30,1.1628,0.332,0.6077,0.1292,1.2708,0.553,37,1.3986,0.5799,1.0399,0.1623,1.7043,0.6803,34,0.6485,0.6566,-1.0077,0.1596,0.5025,-0.5726,48,0.9779,0.3828,0.0324,0.1278,0.9651,0.0253,44,1.0599,0.2852,0.3139,0.0976,1.0969,0.2513,42
2.5,16,60,60,1.1519,0.3222,0.5792,0.128,1.252,0.5382,41,1.3864,0.5897,1.018,0.162,1.6808,0.6538,35,0.6794,0.6254,-0.8947,0.1581,0.541,-0.529,50,0.9813,0.4019,0.0435,0.1275,0.9705,0.0322,47,1.1376,0.2556,0.6272,0.0967,1.2272,0.5552,42
2.5,16,60,100,1.1189,0.4004,0.4857,0.1256,1.1955,0.3562,47,1.3986,0.4805,1.0495,0.1599,1.7042,0.8168,39,0.7202,0.5606,-0.7984,0.1497,0.5935,-0.4987,55,1.0552,0.3164,0.2868,0.1233,1.0892,0.2613,51,1.1624,0.2358,0.7324,0.0948,1.2699,0.6888,47
2.5,16,60,120,1.2023,0.3445,0.7366,0.1239,1.3402,0.6194,47,1.2744,0.5383,0.8183,0.1539,1.4702,0.5472,42,0.7205,0.5778,-0.8085,0.1483,0.594,-0.4852,60,1.0729,0.3047,0.3453,0.1216,1.1184,0.3222,52,1.1047,0.2293,0.5038,0.0945,1.1713,0.4859,48
2.5,16,60,144,1.2654,0.3495,0.917,0.1231,1.4537,0.7554,44,1.4844,0.5826,1.2533,0.152,1.8734,0.7646,40,0.6925,0.5633,-0.9454,0.1457,0.5576,-0.5718,60,1.0205,0.3109,0.1671,0.1196,1.0327,0.1503,52,1.1065,0.2368,0.5182,0.0924,1.1744,0.4729,48
2.5,16,60,169,1.2088,0.371,0.7655,0.1212,1.3517,0.5848,46,1.4237,0.5738,1.1382,0.1515,1.7532,0.703,42,0.7599,0.5229,-0.7094,0.1406,0.6464,-0.4459,58,1.0604,0.2407,0.3052,0.1158,1.0976,0.3433,54,1.0428,0.245,0.2439,0.0923,1.0689,0.2151,51
2.5,16,60,252,1.32,0.3153,1.123,0.1145,1.5547,0.9538,43,1.211,0.6524,0.6802,0.1522,1.3555,0.371,45,0.824,0.4511,-0.475,0.1385,0.7352,-0.341,56,1.0273,0.2779,0.1864,0.1132,1.0438,0.1775,56,1.2141,0.2114,0.9759,0.0889,1.3608,0.9604,48
2.5,16,60,576,1.2688,0.3113,1.0172,0.1082,1.4599,0.8264,42,1.3369,0.6027,0.991,0.1443,1.5863,0.5548,40,1.0128,0.3358,0.1483,0.127,1.0204,0.1312,53,1.0439,0.3402,0.2464,0.1031,1.0706,0.1747,48,1.0469,0.2389,0.2693,0.0821,1.0756,0.2165,46
2.5,16,60,676,1.2113,0.3103,0.8332,0.1083,1.3562,0.6798,43,1.673,0.4909,1.7403,0.1357,2.2655,1.1246,37,0.9564,0.3846,-0.051,0.1246,0.9316,-0.0386,53,1.0905,0.3007,0.4306,0.1013,1.1475,0.3393,47,1.0826,0.1921,0.4469,0.081,1.1343,0.4411,44
2.5,16,70,30,1.1829,0.4023,0.6179,0.1496,1.3059,0.5374,37,1.4499,0.7018,1.0368,0.1874,1.8046,0.6476,34,0.5951,0.7516,-1.0079,0.1856,0.4383,-0.5819,48,0.9663,0.4463,0.0386,0.1485,0.947,0.03,44,1.0624,0.333,0.3134,0.1131,1.1009,0.2489,42
2.5,16,70,60,1.1701,0.3897,0.5891,0.1482,1.2835,0.5239,41,1.435,0.7134,1.0144,0.1871,1.7754,0.6222,35,0.6284,0.7184,-0.8947,0.1839,0.4779,-0.5354,50,0.9702,0.4702,0.0493,0.1481,0.9531,0.0363,46,1.154,0.2992,0.6296,0.112,1.2555,0.5515,42
2.5,16,70,100,1.1311,0.4869,0.4942,0.1453,1.2162,0.345,47,1.4514,0.5805,1.048,0.1848,1.8077,0.78,39,0.6737,0.643,-0.7977,0.1741,0.5339,-0.505,55,1.0568,0.3727,0.2945,0.1432,1.0917,0.2646,51,1.1837,0.275,0.7359,0.1098,1.3072,0.6874,47
2.5,16,70,120,1.2306,0.4215,0.7479,0.1434,1.3906,0.5948,47,1.3017,0.6467,0.8115,0.1777,1.5204,0.5214,42,0.6742,0.6606,-0.8079,0.1724,0.5345,-0.493,61,1.0776,0.3612,0.353,0.1412,1.1261,0.3227,52,1.1153,0.2661,0.5047,0.1095,1.1891,0.486,48
2.5,16,70,144,1.3063,0.4267,0.9298,0.1425,1.5291,0.7259,44,1.5566,0.7222,1.2528,0.1754,2.0203,0.7115,40,0.6438,0.6461,-0.9463,0.1693,0.4966,-0.58,60,1.0162,0.3664,0.1729,0.1389,1.0259,0.1533,52,1.1175,0.2756,0.5188,0.107,1.193,0.4711,48
2.5,16,70,169,1.2381,0.4474,0.7756,0.1403,1.4041,0.5686,46,1.484,0.71,1.1382,0.175,1.8727,0.6559,42,0.7184,0.603,-0.7082,0.1633,0.5912,-0.4486,58,1.0633,0.2838,0.312,0.1344,1.1024,0.3457,54,1.0427,0.2858,0.2419,0.107,1.0687,0.2118,51
2.5,16,70,252,1.3727,0.3831,1.1361,0.1324,1.6543,0.9183,43,1.2265,0.7993,0.6711,0.176,1.3833,0.3455,45,0.7905,0.5212,-0.4705,0.1609,0.6882,-0.3397,56,1.0248,0.3273,0.1919,0.1314,1.0396,0.18,56,1.2466,0.2499,0.9833,0.103,1.4192,0.9476,48
2.5,16,70,576,1.3118,0.3756,1.0303,0.125,1.5392,0.8018,42,1.377,0.7433,0.9828,0.1665,1.6627,0.5148,40,1.007,0.3942,0.1557,0.1475,1.0112,0.1362,53,1.0447,0.4014,0.2509,0.1196,1.0719,0.1748,48,1.0499,0.2777,0.2737,0.0951,1.0805,0.2192,46
2.5,16,70,676,1.2424,0.3713,0.8437,0.1252,1.4118,0.6651,43,1.7906,0.6154,1.7411,0.1563,2.524,1.0341,37,0.9421,0.4518,-0.0446,0.1447,0.9096,-0.0334,53,1.0994,0.3562,0.4363,0.1175,1.1625,0.3364,47,1.0923,0.2234,0.4545,0.0939,1.1505,0.4467,44
2.5,16,75,30,1.1921,0.4391,0.6223,0.1597,1.3221,0.5293,37,1.4735,0.7652,1.0349,0.1999,1.8517,0.6322,34,0.5692,0.7976,-1.0085,0.1985,0.4084,-0.5871,48,0.9598,0.4779,0.041,0.1588,0.9369,0.0319,44,1.0628,0.357,0.3124,0.1207,1.1016,0.2471,42
